ID1	ID2	ID3	RECORD #	RECORD ID
15HIS	00000	00D0L	359849	15HIS-00000-00D0L
15HIS	00000	00D0M	359853	15HIS-00000-00D0M
15HIS	00000	00D0N	359855	15HIS-00000-00D0N
15HIS	00000	00D0O	359857	15HIS-00000-00D0O
15HIS	00000	00D0P	359860	15HIS-00000-00D0P
15HIS	00000	00D0Q	359863	15HIS-00000-00D0Q
15HIS	00000	00D0R	359864	15HIS-00000-00D0R
15HIS	00000	00D0S	359871	15HIS-00000-00D0S
15HIS	00000	00D0T	359872	15HIS-00000-00D0T
15HIS	00000	00D0U	359873	15HIS-00000-00D0U
15HIS	00000	00D0V	359876	15HIS-00000-00D0V
15HIS	00000	00D0W	359877	15HIS-00000-00D0W
15HIS	00000	00D0X	359892	15HIS-00000-00D0X
15HIS	00000	00D0Y	359896	15HIS-00000-00D0Y
15HIS	00000	00D0Z	359901	15HIS-00000-00D0Z
15HIS	00000	00D10	359905	15HIS-00000-00D10
15HIS	00000	00D11	359914	15HIS-00000-00D11
15HIS	00000	00D12	359920	15HIS-00000-00D12
15HIS	00000	00D13	359921	15HIS-00000-00D13
15HIS	00000	00D14	359932	15HIS-00000-00D14
15HIS	00000	00D15	359933	15HIS-00000-00D15
15HIS	00000	00D16	359936	15HIS-00000-00D16
15HIS	00000	00D17	359937	15HIS-00000-00D17
15HIS	00000	00D18	359940	15HIS-00000-00D18
15HIS	00000	00D19	359942	15HIS-00000-00D19
15HIS	00000	00D1A	359944	15HIS-00000-00D1A
15HIS	00000	00D1B	359955	15HIS-00000-00D1B
15HIS	00000	00D1C	359958	15HIS-00000-00D1C
15HIS	00000	00D1D	359959	15HIS-00000-00D1D
15HIS	00000	00D1E	359961	15HIS-00000-00D1E
15HIS	00000	00D1F	359966	15HIS-00000-00D1F
15HIS	00000	00D1G	359981	15HIS-00000-00D1G
15HIS	00000	00D1H	359982	15HIS-00000-00D1H
15HIS	00000	00D1I	359984	15HIS-00000-00D1I
15HIS	00000	00D1J	359989	15HIS-00000-00D1J
15HIS	00000	00D1K	359992	15HIS-00000-00D1K
15HIS	00000	00D1L	359994	15HIS-00000-00D1L
15HIS	00000	00D1M	359997	15HIS-00000-00D1M
15HIS	00000	00D1N	360000	15HIS-00000-00D1N
15HIS	00000	00D1O	360002	15HIS-00000-00D1O
15HIS	00000	00D1P	360007	15HIS-00000-00D1P
15HIS	00000	00D1Q	360008	15HIS-00000-00D1Q
15HIS	00000	00D1R	360011	15HIS-00000-00D1R
15HIS	00000	00D1S	360014	15HIS-00000-00D1S
15HIS	00000	00D1T	360015	15HIS-00000-00D1T
15HIS	00000	00D1U	360016	15HIS-00000-00D1U
15HIS	00000	00D1V	360019	15HIS-00000-00D1V
15HIS	00000	00D1W	360021	15HIS-00000-00D1W
15HIS	00000	00D1X	360038	15HIS-00000-00D1X
15HIS	00000	00D1Y	360045	15HIS-00000-00D1Y
15HIS	00000	00D1Z	360047	15HIS-00000-00D1Z
15HIS	00000	00D20	360050	15HIS-00000-00D20
15HIS	00000	00D21	360053	15HIS-00000-00D21
15HIS	00000	00D22	360059	15HIS-00000-00D22
15HIS	00000	00D23	360065	15HIS-00000-00D23
15HIS	00000	00D24	360068	15HIS-00000-00D24
15HIS	00000	00D25	360069	15HIS-00000-00D25
15HIS	00000	00D26	360070	15HIS-00000-00D26
15HIS	00000	00D27	360075	15HIS-00000-00D27
15HIS	00000	00D28	360077	15HIS-00000-00D28
15HIS	00000	00D29	360087	15HIS-00000-00D29
15HIS	00000	00D2A	360090	15HIS-00000-00D2A
15HIS	00000	00D2B	360093	15HIS-00000-00D2B
15HIS	00000	00D2C	360101	15HIS-00000-00D2C
15HIS	00000	00D2D	360105	15HIS-00000-00D2D
15HIS	00000	00D2E	360107	15HIS-00000-00D2E
15HIS	00000	00D2F	360109	15HIS-00000-00D2F
15HIS	00000	00D2G	360111	15HIS-00000-00D2G
15HIS	00000	00D2H	360113	15HIS-00000-00D2H
15HIS	00000	00D2I	360115	15HIS-00000-00D2I
15HIS	00000	00D2J	360116	15HIS-00000-00D2J
15HIS	00000	00D2K	360121	15HIS-00000-00D2K
15HIS	00000	00D2L	360122	15HIS-00000-00D2L
15HIS	00000	00D2M	360124	15HIS-00000-00D2M
15HIS	00000	00D2N	360137	15HIS-00000-00D2N
15HIS	00000	00D2O	360138	15HIS-00000-00D2O
15HIS	00000	00D2P	360147	15HIS-00000-00D2P
15HIS	00000	00D2Q	360153	15HIS-00000-00D2Q
15HIS	00000	00D2R	360162	15HIS-00000-00D2R
15HIS	00000	00D2S	360163	15HIS-00000-00D2S
15HIS	00000	00D2T	360169	15HIS-00000-00D2T
15HIS	00000	00D2U	360170	15HIS-00000-00D2U
15HIS	00000	00D2V	360171	15HIS-00000-00D2V
15HIS	00000	00D2W	360173	15HIS-00000-00D2W
15HIS	00000	00D2X	360174	15HIS-00000-00D2X
15HIS	00000	00D2Y	360175	15HIS-00000-00D2Y
15HIS	00000	00D2Z	360177	15HIS-00000-00D2Z
15HIS	00000	00D30	360179	15HIS-00000-00D30
15HIS	00000	00D31	360184	15HIS-00000-00D31
15HIS	00000	00D32	360189	15HIS-00000-00D32
15HIS	00000	00D33	360192	15HIS-00000-00D33
15HIS	00000	00D34	360200	15HIS-00000-00D34
15HIS	00000	00D35	360204	15HIS-00000-00D35
15HIS	00000	00D36	360208	15HIS-00000-00D36
15HIS	00000	00D37	360209	15HIS-00000-00D37
15HIS	00000	00D38	360210	15HIS-00000-00D38
15HIS	00000	00D39	360214	15HIS-00000-00D39
15HIS	00000	00D3A	360218	15HIS-00000-00D3A
15HIS	00000	00D3B	360219	15HIS-00000-00D3B
15HIS	00000	00D3C	360220	15HIS-00000-00D3C
15HIS	00000	00D3D	360224	15HIS-00000-00D3D
15HIS	00000	00D3E	360232	15HIS-00000-00D3E
15HIS	00000	00D3F	360234	15HIS-00000-00D3F
15HIS	00000	00D3G	360247	15HIS-00000-00D3G
15HIS	00000	00D3H	360249	15HIS-00000-00D3H
15HIS	00000	00D3I	360252	15HIS-00000-00D3I
15HIS	00000	00D3J	360258	15HIS-00000-00D3J
15HIS	00000	00D3K	360263	15HIS-00000-00D3K
15HIS	00000	00D3L	360264	15HIS-00000-00D3L
15HIS	00000	00D3M	360270	15HIS-00000-00D3M
15HIS	00000	00D3N	360276	15HIS-00000-00D3N
15HIS	00000	00D3O	360281	15HIS-00000-00D3O
15HIS	00000	00D3P	360288	15HIS-00000-00D3P
15HIS	00000	00D3Q	360289	15HIS-00000-00D3Q
15HIS	00000	00D3R	360291	15HIS-00000-00D3R
15HIS	00000	00D3S	360292	15HIS-00000-00D3S
15HIS	00000	00D3T	360309	15HIS-00000-00D3T
15HIS	00000	00D3U	360310	15HIS-00000-00D3U
15HIS	00000	00D3V	360312	15HIS-00000-00D3V
15HIS	00000	00D3W	360314	15HIS-00000-00D3W
15HIS	00000	00D3X	360329	15HIS-00000-00D3X
15HIS	00000	00D3Y	360330	15HIS-00000-00D3Y
15HIS	00000	00D3Z	360339	15HIS-00000-00D3Z
15HIS	00000	00D40	360342	15HIS-00000-00D40
15HIS	00000	00D41	360343	15HIS-00000-00D41
15HIS	00000	00D42	360353	15HIS-00000-00D42
15HIS	00000	00D43	360354	15HIS-00000-00D43
15HIS	00000	00D44	360355	15HIS-00000-00D44
15HIS	00000	00D45	360356	15HIS-00000-00D45
15HIS	00000	00D46	360359	15HIS-00000-00D46
15HIS	00000	00D47	360360	15HIS-00000-00D47
15HIS	00000	00D48	360363	15HIS-00000-00D48
15HIS	00000	00D49	360364	15HIS-00000-00D49
15HIS	00000	00D4A	360372	15HIS-00000-00D4A
15HIS	00000	00D4B	360377	15HIS-00000-00D4B
15HIS	00000	00D4C	360383	15HIS-00000-00D4C
15HIS	00000	00D4D	360384	15HIS-00000-00D4D
15HIS	00000	00D4E	360392	15HIS-00000-00D4E
15HIS	00000	00D4F	360393	15HIS-00000-00D4F
15HIS	00000	00D4G	360399	15HIS-00000-00D4G
15HIS	00000	00D4H	360415	15HIS-00000-00D4H
15HIS	00000	00D4I	360430	15HIS-00000-00D4I
15HIS	00000	00D4J	360434	15HIS-00000-00D4J
15HIS	00000	00D4K	360435	15HIS-00000-00D4K
15HIS	00000	00D4L	360438	15HIS-00000-00D4L
15HIS	00000	00D4M	360442	15HIS-00000-00D4M
15HIS	00000	00D4N	360444	15HIS-00000-00D4N
15HIS	00000	00D4O	360449	15HIS-00000-00D4O
15HIS	00000	00D4P	360452	15HIS-00000-00D4P
15HIS	00000	00D4Q	360456	15HIS-00000-00D4Q
15HIS	00000	00D4R	360458	15HIS-00000-00D4R
15HIS	00000	00D4S	360463	15HIS-00000-00D4S
15HIS	00000	00D4T	360464	15HIS-00000-00D4T
15HIS	00000	00D4U	360466	15HIS-00000-00D4U
15HIS	00000	00D4V	360467	15HIS-00000-00D4V
15HIS	00000	00D4W	360473	15HIS-00000-00D4W
15HIS	00000	00D4X	360474	15HIS-00000-00D4X
15HIS	00000	00D4Y	360480	15HIS-00000-00D4Y
15HIS	00000	00D4Z	360488	15HIS-00000-00D4Z
15HIS	00000	00D50	360489	15HIS-00000-00D50
15HIS	00000	00D51	360498	15HIS-00000-00D51
15HIS	00000	00D52	360499	15HIS-00000-00D52
15HIS	00000	00D53	360501	15HIS-00000-00D53
15HIS	00000	00D54	360503	15HIS-00000-00D54
15HIS	00000	00D55	360509	15HIS-00000-00D55
15HIS	00000	00D56	360512	15HIS-00000-00D56
15HIS	00000	00D57	360519	15HIS-00000-00D57
15HIS	00000	00D58	360520	15HIS-00000-00D58
15HIS	00000	00D59	360522	15HIS-00000-00D59
15HIS	00000	00D5A	360523	15HIS-00000-00D5A
15HIS	00000	00D5B	360524	15HIS-00000-00D5B
15HIS	00000	00D5C	360534	15HIS-00000-00D5C
15HIS	00000	00D5D	360536	15HIS-00000-00D5D
15HIS	00000	00D5E	360538	15HIS-00000-00D5E
15HIS	00000	00D5F	360540	15HIS-00000-00D5F
15HIS	00000	00D5G	360541	15HIS-00000-00D5G
15HIS	00000	00D5H	360547	15HIS-00000-00D5H
15HIS	00000	00D5I	360548	15HIS-00000-00D5I
15HIS	00000	00D5J	360550	15HIS-00000-00D5J
15HIS	00000	00D5K	360555	15HIS-00000-00D5K
15HIS	00000	00D5L	360568	15HIS-00000-00D5L
15HIS	00000	00D5M	360581	15HIS-00000-00D5M
15HIS	00000	00D5N	360582	15HIS-00000-00D5N
15HIS	00000	00D5O	360583	15HIS-00000-00D5O
15HIS	00000	00D5P	360588	15HIS-00000-00D5P
15HIS	00000	00D5Q	360591	15HIS-00000-00D5Q
15HIS	00000	00D5R	360593	15HIS-00000-00D5R
15HIS	00000	00D5S	360596	15HIS-00000-00D5S
15HIS	00000	00D5T	360597	15HIS-00000-00D5T
15HIS	00000	00D5U	360598	15HIS-00000-00D5U
15HIS	00000	00D5V	360599	15HIS-00000-00D5V
15HIS	00000	00D5W	360602	15HIS-00000-00D5W
15HIS	00000	00D5X	360606	15HIS-00000-00D5X
15HIS	00000	00D5Y	360620	15HIS-00000-00D5Y
15HIS	00000	00D5Z	360624	15HIS-00000-00D5Z
15HIS	00000	00D60	360625	15HIS-00000-00D60
15HIS	00000	00D61	360635	15HIS-00000-00D61
15HIS	00000	00D62	360640	15HIS-00000-00D62
15HIS	00000	00D63	360644	15HIS-00000-00D63
15HIS	00000	00D64	360651	15HIS-00000-00D64
15HIS	00000	00D65	360664	15HIS-00000-00D65
15HIS	00000	00D66	360665	15HIS-00000-00D66
15HIS	00000	00D67	360666	15HIS-00000-00D67
15HIS	00000	00D68	360671	15HIS-00000-00D68
15HIS	00000	00D69	360677	15HIS-00000-00D69
15HIS	00000	00D6A	360680	15HIS-00000-00D6A
15HIS	00000	00D6B	360682	15HIS-00000-00D6B
15HIS	00000	00D6C	360687	15HIS-00000-00D6C
15HIS	00000	00D6D	360688	15HIS-00000-00D6D
15HIS	00000	00D6E	360689	15HIS-00000-00D6E
15HIS	00000	00D6F	360690	15HIS-00000-00D6F
15HIS	00000	00D6G	360694	15HIS-00000-00D6G
15HIS	00000	00D6H	360697	15HIS-00000-00D6H
15HIS	00000	00D6I	360698	15HIS-00000-00D6I
15HIS	00000	00D6J	360700	15HIS-00000-00D6J
15HIS	00000	00D6K	360702	15HIS-00000-00D6K
15HIS	00000	00D6L	360703	15HIS-00000-00D6L
15HIS	00000	00D6M	360706	15HIS-00000-00D6M
15HIS	00000	00D6N	360712	15HIS-00000-00D6N
15HIS	00000	00D6O	360725	15HIS-00000-00D6O
15HIS	00000	00D6P	360734	15HIS-00000-00D6P
15HIS	00000	00D6Q	360735	15HIS-00000-00D6Q
15HIS	00000	00D6R	360736	15HIS-00000-00D6R
15HIS	00000	00D6S	360746	15HIS-00000-00D6S
15HIS	00000	00D6T	360748	15HIS-00000-00D6T
15HIS	00000	00D6U	360749	15HIS-00000-00D6U
15HIS	00000	00D6V	360751	15HIS-00000-00D6V
15HIS	00000	00D6W	360752	15HIS-00000-00D6W
15HIS	00000	00D6X	360754	15HIS-00000-00D6X
15HIS	00000	00D6Y	360757	15HIS-00000-00D6Y
15HIS	00000	00D6Z	360759	15HIS-00000-00D6Z
15HIS	00000	00D70	360762	15HIS-00000-00D70
15HIS	00000	00D71	360763	15HIS-00000-00D71
15HIS	00000	00D72	360767	15HIS-00000-00D72
15HIS	00000	00D73	360768	15HIS-00000-00D73
15HIS	00000	00D74	360774	15HIS-00000-00D74
15HIS	00000	00D75	360775	15HIS-00000-00D75
15HIS	00000	00D76	360778	15HIS-00000-00D76
15HIS	00000	00D77	360796	15HIS-00000-00D77
15HIS	00000	00D78	360797	15HIS-00000-00D78
15HIS	00000	00D79	360798	15HIS-00000-00D79
15HIS	00000	00D7A	360799	15HIS-00000-00D7A
15HIS	00000	00D7B	360800	15HIS-00000-00D7B
15HIS	00000	00D7C	360802	15HIS-00000-00D7C
15HIS	00000	00D7D	360806	15HIS-00000-00D7D
15HIS	00000	00D7E	360807	15HIS-00000-00D7E
15HIS	00000	00D7F	360809	15HIS-00000-00D7F
15HIS	00000	00D7G	360811	15HIS-00000-00D7G
15HIS	00000	00D7H	360812	15HIS-00000-00D7H
15HIS	00000	00D7I	360813	15HIS-00000-00D7I
15HIS	00000	00D7J	360814	15HIS-00000-00D7J
15HIS	00000	00D7K	360820	15HIS-00000-00D7K
15HIS	00000	00D7L	360821	15HIS-00000-00D7L
15HIS	00000	00D7M	360825	15HIS-00000-00D7M
15HIS	00000	00D7N	360828	15HIS-00000-00D7N
15HIS	00000	00D7O	360831	15HIS-00000-00D7O
15HIS	00000	00D7P	360835	15HIS-00000-00D7P
15HIS	00000	00D7Q	360842	15HIS-00000-00D7Q
15HIS	00000	00D7R	360846	15HIS-00000-00D7R
15HIS	00000	00D7S	360856	15HIS-00000-00D7S
15HIS	00000	00D7T	360858	15HIS-00000-00D7T
15HIS	00000	00D7U	360861	15HIS-00000-00D7U
15HIS	00000	00D7V	360862	15HIS-00000-00D7V
15HIS	00000	00D7W	360863	15HIS-00000-00D7W
15HIS	00000	00D7X	360891	15HIS-00000-00D7X
15HIS	00000	00D7Y	360898	15HIS-00000-00D7Y
15HIS	00000	00D7Z	360899	15HIS-00000-00D7Z
15HIS	00000	00D80	360911	15HIS-00000-00D80
15HIS	00000	00D81	360912	15HIS-00000-00D81
15HIS	00000	00D82	360914	15HIS-00000-00D82
15HIS	00000	00D83	360918	15HIS-00000-00D83
15HIS	00000	00D84	360922	15HIS-00000-00D84
15HIS	00000	00D85	360924	15HIS-00000-00D85
15HIS	00000	00D86	360925	15HIS-00000-00D86
15HIS	00000	00D87	360927	15HIS-00000-00D87
15HIS	00000	00D88	360930	15HIS-00000-00D88
15HIS	00000	00D89	360932	15HIS-00000-00D89
15HIS	00000	00D8A	360934	15HIS-00000-00D8A
15HIS	00000	00D8B	360940	15HIS-00000-00D8B
15HIS	00000	00D8C	360942	15HIS-00000-00D8C
15HIS	00000	00D8D	360946	15HIS-00000-00D8D
15HIS	00000	00D8E	360950	15HIS-00000-00D8E
15HIS	00000	00D8F	360956	15HIS-00000-00D8F
15HIS	00000	00D8G	360957	15HIS-00000-00D8G
15HIS	00000	00D8H	360959	15HIS-00000-00D8H
15HIS	00000	00D8I	360964	15HIS-00000-00D8I
15HIS	00000	00D8J	360972	15HIS-00000-00D8J
15HIS	00000	00D8K	360977	15HIS-00000-00D8K
15HIS	00000	00D8L	360978	15HIS-00000-00D8L
15HIS	00000	00D8M	360979	15HIS-00000-00D8M
15HIS	00000	00D8N	360981	15HIS-00000-00D8N
15HIS	00000	00D8O	360986	15HIS-00000-00D8O
15HIS	00000	00D8P	360992	15HIS-00000-00D8P
15HIS	00000	00D8Q	361004	15HIS-00000-00D8Q
15HIS	00000	00D8R	361005	15HIS-00000-00D8R
15HIS	00000	00D8S	361008	15HIS-00000-00D8S
15HIS	00000	00D8T	361011	15HIS-00000-00D8T
15HIS	00000	00D8U	361013	15HIS-00000-00D8U
15HIS	00000	00D8V	361018	15HIS-00000-00D8V
15HIS	00000	00D8W	361020	15HIS-00000-00D8W
15HIS	00000	00D8X	361021	15HIS-00000-00D8X
15HIS	00000	00D8Y	361024	15HIS-00000-00D8Y
15HIS	00000	00D8Z	361027	15HIS-00000-00D8Z
15HIS	00000	00D90	361031	15HIS-00000-00D90
15HIS	00000	00D91	361035	15HIS-00000-00D91
15HIS	00000	00D92	361036	15HIS-00000-00D92
15HIS	00000	00D93	361038	15HIS-00000-00D93
15HIS	00000	00D94	361039	15HIS-00000-00D94
15HIS	00000	00D95	361040	15HIS-00000-00D95
15HIS	00000	00D96	361048	15HIS-00000-00D96
15HIS	00000	00D97	361049	15HIS-00000-00D97
15HIS	00000	00D98	361064	15HIS-00000-00D98
15HIS	00000	00D99	361065	15HIS-00000-00D99
15HIS	00000	00D9A	361066	15HIS-00000-00D9A
15HIS	00000	00D9B	361067	15HIS-00000-00D9B
15HIS	00000	00D9C	361069	15HIS-00000-00D9C
15HIS	00000	00D9D	361070	15HIS-00000-00D9D
15HIS	00000	00D9E	361071	15HIS-00000-00D9E
15HIS	00000	00D9F	361075	15HIS-00000-00D9F
15HIS	00000	00D9G	361083	15HIS-00000-00D9G
15HIS	00000	00D9H	361096	15HIS-00000-00D9H
15HIS	00000	00D9I	361097	15HIS-00000-00D9I
15HIS	00000	00D9J	361098	15HIS-00000-00D9J
15HIS	00000	00D9K	361099	15HIS-00000-00D9K
15HIS	00000	00D9L	361100	15HIS-00000-00D9L
15HIS	00000	00D9M	361101	15HIS-00000-00D9M
15HIS	00000	00D9N	361105	15HIS-00000-00D9N
15HIS	00000	00D9O	361112	15HIS-00000-00D9O
15HIS	00000	00D9P	361113	15HIS-00000-00D9P
15HIS	00000	00D9Q	361114	15HIS-00000-00D9Q
15HIS	00000	00D9R	361115	15HIS-00000-00D9R
15HIS	00000	00D9S	361116	15HIS-00000-00D9S
15HIS	00000	00D9T	361118	15HIS-00000-00D9T
15HIS	00000	00D9U	361128	15HIS-00000-00D9U
15HIS	00000	00D9V	361131	15HIS-00000-00D9V
15HIS	00000	00D9W	361133	15HIS-00000-00D9W
15HIS	00000	00D9X	361134	15HIS-00000-00D9X
15HIS	00000	00D9Y	361137	15HIS-00000-00D9Y
15HIS	00000	00D9Z	361138	15HIS-00000-00D9Z
15HIS	00000	00DA0	361140	15HIS-00000-00DA0
15HIS	00000	00DA1	361141	15HIS-00000-00DA1
15HIS	00000	00DA2	361145	15HIS-00000-00DA2
15HIS	00000	00DA3	361146	15HIS-00000-00DA3
15HIS	00000	00DA4	361148	15HIS-00000-00DA4
15HIS	00000	00DA5	361155	15HIS-00000-00DA5
15HIS	00000	00DA6	361156	15HIS-00000-00DA6
15HIS	00000	00DA7	361157	15HIS-00000-00DA7
15HIS	00000	00DA8	361164	15HIS-00000-00DA8
15HIS	00000	00DA9	361174	15HIS-00000-00DA9
15HIS	00000	00DAA	361175	15HIS-00000-00DAA
15HIS	00000	00DAB	361187	15HIS-00000-00DAB
15HIS	00000	00DAC	361190	15HIS-00000-00DAC
15HIS	00000	00DAD	361193	15HIS-00000-00DAD
15HIS	00000	00DAE	361196	15HIS-00000-00DAE
15HIS	00000	00DAF	361198	15HIS-00000-00DAF
15HIS	00000	00DAG	361203	15HIS-00000-00DAG
15HIS	00000	00DAH	361208	15HIS-00000-00DAH
15HIS	00000	00DAI	361210	15HIS-00000-00DAI
15HIS	00000	00DAJ	361215	15HIS-00000-00DAJ
15HIS	00000	00DAK	361217	15HIS-00000-00DAK
15HIS	00000	00DAL	361220	15HIS-00000-00DAL
15HIS	00000	00DAM	361223	15HIS-00000-00DAM
15HIS	00000	00DAN	361225	15HIS-00000-00DAN
15HIS	00000	00DAO	361227	15HIS-00000-00DAO
15HIS	00000	00DAP	361233	15HIS-00000-00DAP
15HIS	00000	00DAQ	361235	15HIS-00000-00DAQ
15HIS	00000	00DAR	361238	15HIS-00000-00DAR
15HIS	00000	00DAS	361239	15HIS-00000-00DAS
15HIS	00000	00DAT	361248	15HIS-00000-00DAT
15HIS	00000	00DAU	361250	15HIS-00000-00DAU
15HIS	00000	00DAV	361252	15HIS-00000-00DAV
15HIS	00000	00DAW	361266	15HIS-00000-00DAW
15HIS	00000	00DAX	361267	15HIS-00000-00DAX
15HIS	00000	00DAY	361269	15HIS-00000-00DAY
15HIS	00000	00DAZ	361276	15HIS-00000-00DAZ
15HIS	00000	00DB0	361278	15HIS-00000-00DB0
15HIS	00000	00DB1	361279	15HIS-00000-00DB1
15HIS	00000	00DB2	361292	15HIS-00000-00DB2
15HIS	00000	00DB3	361293	15HIS-00000-00DB3
15HIS	00000	00DB4	361297	15HIS-00000-00DB4
15HIS	00000	00DB5	361298	15HIS-00000-00DB5
15HIS	00000	00DB6	361308	15HIS-00000-00DB6
15HIS	00000	00DB7	361315	15HIS-00000-00DB7
15HIS	00000	00DB8	361319	15HIS-00000-00DB8
15HIS	00000	00DB9	361321	15HIS-00000-00DB9
15HIS	00000	00DBA	361326	15HIS-00000-00DBA
15HIS	00000	00DBB	361327	15HIS-00000-00DBB
15HIS	00000	00DBC	361330	15HIS-00000-00DBC
15HIS	00000	00DBD	361334	15HIS-00000-00DBD
15HIS	00000	00DBE	361337	15HIS-00000-00DBE
15HIS	00000	00DBF	361342	15HIS-00000-00DBF
15HIS	00000	00DBG	361343	15HIS-00000-00DBG
15HIS	00000	00DBH	361345	15HIS-00000-00DBH
15HIS	00000	00DBI	361350	15HIS-00000-00DBI
15HIS	00000	00DBJ	361363	15HIS-00000-00DBJ
15HIS	00000	00DBK	361371	15HIS-00000-00DBK
15HIS	00000	00DBL	361383	15HIS-00000-00DBL
15HIS	00000	00DBM	361384	15HIS-00000-00DBM
15HIS	00000	00DBN	361388	15HIS-00000-00DBN
15HIS	00000	00DBO	361390	15HIS-00000-00DBO
15HIS	00000	00DBP	361392	15HIS-00000-00DBP
15HIS	00000	00DBQ	361409	15HIS-00000-00DBQ
15HIS	00000	00DBR	361412	15HIS-00000-00DBR
15HIS	00000	00DBS	361418	15HIS-00000-00DBS
15HIS	00000	00DBT	361422	15HIS-00000-00DBT
15HIS	00000	00DBU	361423	15HIS-00000-00DBU
15HIS	00000	00DBV	361424	15HIS-00000-00DBV
15HIS	00000	00DBW	361427	15HIS-00000-00DBW
15HIS	00000	00DBX	361431	15HIS-00000-00DBX
15HIS	00000	00DBY	361432	15HIS-00000-00DBY
15HIS	00000	00DBZ	361433	15HIS-00000-00DBZ
15HIS	00000	00DC0	361434	15HIS-00000-00DC0
15HIS	00000	00DC1	361439	15HIS-00000-00DC1
15HIS	00000	00DC2	361447	15HIS-00000-00DC2
15HIS	00000	00DC3	361453	15HIS-00000-00DC3
15HIS	00000	00DC4	361457	15HIS-00000-00DC4
15HIS	00000	00DC5	361459	15HIS-00000-00DC5
15HIS	00000	00DC6	361462	15HIS-00000-00DC6
15HIS	00000	00DC7	361464	15HIS-00000-00DC7
15HIS	00000	00DC8	361465	15HIS-00000-00DC8
15HIS	00000	00DC9	361468	15HIS-00000-00DC9
15HIS	00000	00DCA	361474	15HIS-00000-00DCA
15HIS	00000	00DCB	361477	15HIS-00000-00DCB
15HIS	00000	00DCC	361482	15HIS-00000-00DCC
15HIS	00000	00DCD	361488	15HIS-00000-00DCD
15HIS	00000	00DCE	361489	15HIS-00000-00DCE
15HIS	00000	00DCF	361494	15HIS-00000-00DCF
15HIS	00000	00DCG	361506	15HIS-00000-00DCG
15HIS	00000	00DCH	361507	15HIS-00000-00DCH
15HIS	00000	00DCI	361519	15HIS-00000-00DCI
15HIS	00000	00DCJ	361520	15HIS-00000-00DCJ
15HIS	00000	00DCK	361521	15HIS-00000-00DCK
15HIS	00000	00DCL	361524	15HIS-00000-00DCL
15HIS	00000	00DCM	361534	15HIS-00000-00DCM
15HIS	00000	00DCN	361538	15HIS-00000-00DCN
15HIS	00000	00DCO	361540	15HIS-00000-00DCO
15HIS	00000	00DCP	361547	15HIS-00000-00DCP
15HIS	00000	00DCQ	361549	15HIS-00000-00DCQ
15HIS	00000	00DCR	361551	15HIS-00000-00DCR
15HIS	00000	00DCS	361552	15HIS-00000-00DCS
15HIS	00000	00DCT	361554	15HIS-00000-00DCT
15HIS	00000	00DCU	361555	15HIS-00000-00DCU
15HIS	00000	00DCV	361564	15HIS-00000-00DCV
15HIS	00000	00DCW	361577	15HIS-00000-00DCW
15HIS	00000	00DCX	361578	15HIS-00000-00DCX
15HIS	00000	00DCY	361579	15HIS-00000-00DCY
15HIS	00000	00DCZ	361580	15HIS-00000-00DCZ
15HIS	00000	00DD0	361591	15HIS-00000-00DD0
15HIS	00000	00DD1	361598	15HIS-00000-00DD1
15HIS	00000	00DD2	361600	15HIS-00000-00DD2
15HIS	00000	00DD3	361601	15HIS-00000-00DD3
15HIS	00000	00DD4	361607	15HIS-00000-00DD4
15HIS	00000	00DD5	361609	15HIS-00000-00DD5
15HIS	00000	00DD6	361615	15HIS-00000-00DD6
15HIS	00000	00DD7	361617	15HIS-00000-00DD7
15HIS	00000	00DD8	361622	15HIS-00000-00DD8
15HIS	00000	00DD9	361629	15HIS-00000-00DD9
15HIS	00000	00DDA	361630	15HIS-00000-00DDA
15HIS	00000	00DDB	361632	15HIS-00000-00DDB
15HIS	00000	00DDC	361636	15HIS-00000-00DDC
15HIS	00000	00DDD	361638	15HIS-00000-00DDD
15HIS	00000	00DDE	361641	15HIS-00000-00DDE
15HIS	00000	00DDF	361654	15HIS-00000-00DDF
15HIS	00000	00DDG	361656	15HIS-00000-00DDG
15HIS	00000	00DDH	361658	15HIS-00000-00DDH
15HIS	00000	00DDI	361671	15HIS-00000-00DDI
15HIS	00000	00DDJ	361673	15HIS-00000-00DDJ
15HIS	00000	00DDK	361693	15HIS-00000-00DDK
15HIS	00000	00DDL	361696	15HIS-00000-00DDL
15HIS	00000	00DDM	361700	15HIS-00000-00DDM
15HIS	00000	00DDN	361701	15HIS-00000-00DDN
15HIS	00000	00DDO	361702	15HIS-00000-00DDO
15HIS	00000	00DDP	361712	15HIS-00000-00DDP
15HIS	00000	00DDQ	361724	15HIS-00000-00DDQ
15HIS	00000	00DDR	361725	15HIS-00000-00DDR
15HIS	00000	00DDS	361733	15HIS-00000-00DDS
15HIS	00000	00DDT	361736	15HIS-00000-00DDT
15HIS	00000	00DDU	361738	15HIS-00000-00DDU
15HIS	00000	00DDV	361742	15HIS-00000-00DDV
15HIS	00000	00DDW	361744	15HIS-00000-00DDW
15HIS	00000	00DDX	361746	15HIS-00000-00DDX
15HIS	00000	00DDY	361747	15HIS-00000-00DDY
15HIS	00000	00DDZ	361748	15HIS-00000-00DDZ
15HIS	00000	00DE0	361749	15HIS-00000-00DE0
15HIS	00000	00DE1	361751	15HIS-00000-00DE1
